version,reputation,group,player,round,action,payoff,avg_action,wealth
"non-targeted, clustered",reputation = local,30,712,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,712,5,1.0,25.0,1.0,1225.0
"non-targeted, clustered",reputation = local,30,712,6,1.0,50.0,1.0,1275.0
"non-targeted, clustered",reputation = local,30,712,7,1.0,50.0,1.0,1325.0
"non-targeted, clustered",reputation = local,30,712,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,30,712,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,30,712,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,30,712,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,30,712,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,30,712,13,1.0,50.0,1.0,1625.0
"non-targeted, clustered",reputation = local,30,712,14,1.0,50.0,1.0,1675.0
"non-targeted, clustered",reputation = local,30,712,15,1.0,50.0,1.0,1725.0
"non-targeted, clustered",reputation = local,30,712,16,1.0,50.0,1.0,1775.0
"non-targeted, clustered",reputation = local,30,713,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,713,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,713,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,713,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,713,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,713,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,713,7,1.0,25.0,1.0,1325.0
"non-targeted, clustered",reputation = local,30,713,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,30,713,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,30,713,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,30,713,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,30,713,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,30,713,13,1.0,50.0,1.0,1625.0
"non-targeted, clustered",reputation = local,30,713,14,1.0,50.0,1.0,1675.0
"non-targeted, clustered",reputation = local,30,713,15,1.0,50.0,1.0,1725.0
"non-targeted, clustered",reputation = local,30,713,16,1.0,50.0,1.0,1775.0
"non-targeted, clustered",reputation = local,30,714,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,714,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,714,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,714,4,1.0,25.0,1.0,1175.0
"non-targeted, clustered",reputation = local,30,714,5,1.0,50.0,1.0,1225.0
"non-targeted, clustered",reputation = local,30,714,6,1.0,50.0,1.0,1275.0
"non-targeted, clustered",reputation = local,30,714,7,1.0,50.0,1.0,1325.0
"non-targeted, clustered",reputation = local,30,714,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,30,714,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,30,714,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,30,714,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,30,714,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,30,714,13,1.0,50.0,1.0,1625.0
"non-targeted, clustered",reputation = local,30,714,14,1.0,50.0,1.0,1675.0
"non-targeted, clustered",reputation = local,30,714,15,1.0,50.0,1.0,1725.0
"non-targeted, clustered",reputation = local,30,714,16,1.0,50.0,1.0,1775.0
"non-targeted, clustered",reputation = local,30,715,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,715,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,715,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,715,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,715,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,715,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,715,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,715,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,715,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,715,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,715,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,715,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,715,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,715,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,715,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,715,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,716,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,716,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,716,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,716,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,716,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,716,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,716,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,716,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,716,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,716,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,716,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,716,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,716,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,716,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,716,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,716,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,717,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,717,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,717,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,717,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,717,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,717,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,717,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,717,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,717,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,717,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,717,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,717,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,717,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,717,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,717,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,717,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,718,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,718,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,718,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,718,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,718,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,718,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,718,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,718,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,718,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,718,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,718,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,718,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,718,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,718,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,718,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,718,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,719,1,1.0,25.0,1.0,1025.0
"non-targeted, clustered",reputation = local,30,719,2,1.0,50.0,1.0,1075.0
"non-targeted, clustered",reputation = local,30,719,3,1.0,25.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,719,4,0.0,100.0,0.75,1200.0
"non-targeted, clustered",reputation = local,30,719,5,0.0,100.0,0.6,1300.0
"non-targeted, clustered",reputation = local,30,719,6,0.0,100.0,0.5,1400.0
"non-targeted, clustered",reputation = local,30,719,7,0.0,100.0,0.42857142857142855,1500.0
"non-targeted, clustered",reputation = local,30,720,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,720,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,720,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,720,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,720,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,720,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,720,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,720,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,720,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,720,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,720,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,720,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,720,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,720,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,720,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,720,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,721,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,721,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,721,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,721,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,721,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,721,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,721,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,721,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,721,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,721,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,721,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,721,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,721,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,721,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,721,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,721,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,722,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,722,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,722,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,722,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,722,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,722,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,722,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,722,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,722,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,722,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,722,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,722,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,722,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,722,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,722,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,722,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,723,1,1.0,25.0,1.0,1025.0
"non-targeted, clustered",reputation = local,30,723,2,1.0,50.0,1.0,1075.0
"non-targeted, clustered",reputation = local,30,723,3,1.0,50.0,1.0,1125.0
"non-targeted, clustered",reputation = local,30,723,4,1.0,50.0,1.0,1175.0
"non-targeted, clustered",reputation = local,30,723,5,1.0,50.0,1.0,1225.0
"non-targeted, clustered",reputation = local,30,723,6,1.0,50.0,1.0,1275.0
"non-targeted, clustered",reputation = local,30,723,7,1.0,50.0,1.0,1325.0
"non-targeted, clustered",reputation = local,30,723,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,30,723,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,30,723,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,30,723,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,30,723,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,30,723,13,1.0,50.0,1.0,1625.0
"non-targeted, clustered",reputation = local,30,723,14,1.0,50.0,1.0,1675.0
"non-targeted, clustered",reputation = local,30,723,15,1.0,50.0,1.0,1725.0
"non-targeted, clustered",reputation = local,30,723,16,1.0,50.0,1.0,1775.0
"non-targeted, clustered",reputation = local,30,724,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,724,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,724,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,724,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,724,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,724,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,724,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,724,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,724,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,724,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,724,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,724,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,724,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,724,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,724,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,724,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,725,1,1.0,25.0,1.0,1025.0
"non-targeted, clustered",reputation = local,30,725,2,1.0,50.0,1.0,1075.0
"non-targeted, clustered",reputation = local,30,725,3,1.0,50.0,1.0,1125.0
"non-targeted, clustered",reputation = local,30,725,4,1.0,50.0,1.0,1175.0
"non-targeted, clustered",reputation = local,30,725,5,1.0,50.0,1.0,1225.0
"non-targeted, clustered",reputation = local,30,725,6,1.0,50.0,1.0,1275.0
"non-targeted, clustered",reputation = local,30,725,7,1.0,50.0,1.0,1325.0
"non-targeted, clustered",reputation = local,30,725,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,30,725,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,30,725,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,30,725,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,30,725,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,30,725,13,1.0,50.0,1.0,1625.0
"non-targeted, clustered",reputation = local,30,725,14,1.0,50.0,1.0,1675.0
"non-targeted, clustered",reputation = local,30,725,15,1.0,50.0,1.0,1725.0
"non-targeted, clustered",reputation = local,30,725,16,1.0,50.0,1.0,1775.0
"non-targeted, clustered",reputation = local,30,726,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,726,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,726,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,726,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,726,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,726,6,1.0,33.333332,1.0,1283.333332
"non-targeted, clustered",reputation = local,30,726,7,1.0,50.0,1.0,1333.333332
"non-targeted, clustered",reputation = local,30,726,8,1.0,50.0,1.0,1383.333332
"non-targeted, clustered",reputation = local,30,726,9,1.0,50.0,1.0,1433.333332
"non-targeted, clustered",reputation = local,30,726,10,1.0,50.0,1.0,1483.333332
"non-targeted, clustered",reputation = local,30,726,11,1.0,50.0,1.0,1533.333332
"non-targeted, clustered",reputation = local,30,726,12,1.0,50.0,1.0,1583.333332
"non-targeted, clustered",reputation = local,30,726,13,1.0,50.0,1.0,1633.333332
"non-targeted, clustered",reputation = local,30,726,14,1.0,50.0,1.0,1683.333332
"non-targeted, clustered",reputation = local,30,726,15,1.0,50.0,1.0,1733.333332
"non-targeted, clustered",reputation = local,30,726,16,1.0,50.0,1.0,1783.333332
"non-targeted, clustered",reputation = local,30,727,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,727,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,727,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,727,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,727,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,727,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,727,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,727,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,727,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,727,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,727,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,727,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,727,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,727,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,727,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,727,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,728,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,729,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,729,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,729,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,729,4,1.0,30.0,1.0,1180.0
"non-targeted, clustered",reputation = local,30,729,5,1.0,50.0,1.0,1230.0
"non-targeted, clustered",reputation = local,30,729,6,1.0,50.0,1.0,1280.0
"non-targeted, clustered",reputation = local,30,729,7,1.0,50.0,1.0,1330.0
"non-targeted, clustered",reputation = local,30,729,8,1.0,50.0,1.0,1380.0
"non-targeted, clustered",reputation = local,30,729,9,1.0,50.0,1.0,1430.0
"non-targeted, clustered",reputation = local,30,729,10,1.0,50.0,1.0,1480.0
"non-targeted, clustered",reputation = local,30,729,11,1.0,50.0,1.0,1530.0
"non-targeted, clustered",reputation = local,30,729,12,1.0,50.0,1.0,1580.0
"non-targeted, clustered",reputation = local,30,729,13,1.0,50.0,1.0,1630.0
"non-targeted, clustered",reputation = local,30,729,14,1.0,50.0,1.0,1680.0
"non-targeted, clustered",reputation = local,30,729,15,1.0,50.0,1.0,1730.0
"non-targeted, clustered",reputation = local,30,729,16,1.0,50.0,1.0,1780.0
"non-targeted, clustered",reputation = local,30,730,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,730,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,730,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,730,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,730,5,1.0,25.0,1.0,1225.0
"non-targeted, clustered",reputation = local,30,730,6,1.0,50.0,1.0,1275.0
"non-targeted, clustered",reputation = local,30,730,7,1.0,50.0,1.0,1325.0
"non-targeted, clustered",reputation = local,30,730,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,30,730,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,30,730,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,30,730,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,30,730,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,30,730,13,1.0,50.0,1.0,1625.0
"non-targeted, clustered",reputation = local,30,730,14,1.0,50.0,1.0,1675.0
"non-targeted, clustered",reputation = local,30,730,15,1.0,50.0,1.0,1725.0
"non-targeted, clustered",reputation = local,30,730,16,1.0,50.0,1.0,1775.0
"non-targeted, clustered",reputation = local,30,731,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,731,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,731,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,731,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,731,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,731,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,731,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,731,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,731,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,731,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,731,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,731,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,731,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,731,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,731,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,731,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,30,732,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,30,732,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,30,732,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,30,732,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,30,732,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,30,732,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,30,732,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,30,732,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,30,732,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,30,732,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,30,732,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,30,732,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,30,732,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,30,732,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,30,732,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,30,732,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,47,1133,1,1.0,25.0,1.0,1025.0
"non-targeted, clustered",reputation = local,47,1133,2,1.0,50.0,1.0,1075.0
"non-targeted, clustered",reputation = local,47,1133,3,1.0,50.0,1.0,1125.0
"non-targeted, clustered",reputation = local,47,1133,4,1.0,50.0,1.0,1175.0
"non-targeted, clustered",reputation = local,47,1133,5,1.0,50.0,1.0,1225.0
"non-targeted, clustered",reputation = local,47,1133,6,1.0,50.0,1.0,1275.0
"non-targeted, clustered",reputation = local,47,1133,7,1.0,50.0,1.0,1325.0
"non-targeted, clustered",reputation = local,47,1133,8,1.0,50.0,1.0,1375.0
"non-targeted, clustered",reputation = local,47,1133,9,1.0,50.0,1.0,1425.0
"non-targeted, clustered",reputation = local,47,1133,10,1.0,50.0,1.0,1475.0
"non-targeted, clustered",reputation = local,47,1133,11,1.0,50.0,1.0,1525.0
"non-targeted, clustered",reputation = local,47,1133,12,1.0,50.0,1.0,1575.0
"non-targeted, clustered",reputation = local,47,1133,13,1.0,25.0,1.0,1600.0
"non-targeted, clustered",reputation = local,47,1133,14,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,47,1133,15,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,47,1133,16,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,47,1134,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,47,1135,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,47,1135,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,47,1135,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,47,1135,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,47,1135,5,1.0,50.0,1.0,1250.0
"non-targeted, clustered",reputation = local,47,1135,6,1.0,50.0,1.0,1300.0
"non-targeted, clustered",reputation = local,47,1135,7,1.0,50.0,1.0,1350.0
"non-targeted, clustered",reputation = local,47,1135,8,1.0,50.0,1.0,1400.0
"non-targeted, clustered",reputation = local,47,1135,9,1.0,50.0,1.0,1450.0
"non-targeted, clustered",reputation = local,47,1135,10,1.0,50.0,1.0,1500.0
"non-targeted, clustered",reputation = local,47,1135,11,1.0,50.0,1.0,1550.0
"non-targeted, clustered",reputation = local,47,1135,12,1.0,50.0,1.0,1600.0
"non-targeted, clustered",reputation = local,47,1135,13,1.0,50.0,1.0,1650.0
"non-targeted, clustered",reputation = local,47,1135,14,1.0,50.0,1.0,1700.0
"non-targeted, clustered",reputation = local,47,1135,15,1.0,50.0,1.0,1750.0
"non-targeted, clustered",reputation = local,47,1135,16,1.0,50.0,1.0,1800.0
"non-targeted, clustered",reputation = local,47,1136,1,1.0,50.0,1.0,1050.0
"non-targeted, clustered",reputation = local,47,1136,2,1.0,50.0,1.0,1100.0
"non-targeted, clustered",reputation = local,47,1136,3,1.0,50.0,1.0,1150.0
"non-targeted, clustered",reputation = local,47,1136,4,1.0,50.0,1.0,1200.0
"non-targeted, clustered",reputation = local,47,1136,5,1.0,50.0,1.0,1250.0
